ensembl_gene,entrezgene,symbol,biotype
ENSMUSG00000074754,228715,Smim26,protein_coding
ENSMUSG00000074758,433481,Gm5535,lncRNA
ENSMUSG00000074764,228684,Sel1l2,protein_coding
ENSMUSG00000074766,319909,Ism1,protein_coding
ENSMUSG00000074768,12116,Bhmt,protein_coding
ENSMUSG00000074771,319196,Ankef1,protein_coding
ENSMUSG00000074776,100038699,Gm10754,lncRNA
ENSMUSG00000074781,93765,Ube2n,protein_coding
ENSMUSG00000074782,373852,4833422C13Rik,lncRNA
ENSMUSG00000074783,767814,AU019990,lncRNA
ENSMUSG00000074785,54712,Plxnc1,protein_coding
ENSMUSG00000074793,72630,Hspa12b,protein_coding
ENSMUSG00000074794,105171,Arrdc3,protein_coding
ENSMUSG00000074796,269356,Slc4a11,protein_coding
ENSMUSG00000074797,16434,Itpa,protein_coding
ENSMUSG00000074802,237436,Gas2l3,protein_coding
ENSMUSG00000074805,329514,Il1bos,lncRNA
ENSMUSG00000074811,20170,Hps6,protein_coding
ENSMUSG00000074812,241634,Spdye4c,protein_coding
ENSMUSG00000074813,100043424,Morrbid,lncRNA
ENSMUSG00000074817,56522,Papolb,protein_coding
ENSMUSG00000074818,100503041,Pdzd7,protein_coding
ENSMUSG00000074824,432770,Rslcan18,protein_coding
ENSMUSG00000074825,73338,Itpripl1,protein_coding
ENSMUSG00000074829,630836,2010315B03Rik,protein_coding
ENSMUSG00000074832,76803,Zfp998,protein_coding
ENSMUSG00000074849,238683,Spata31d1c,protein_coding
ENSMUSG00000074852,545291,Hpse2,protein_coding
ENSMUSG00000074862,268319,BC025920,protein_coding
ENSMUSG00000074863,435366,Platr25,protein_coding
ENSMUSG00000074865,77117,Zfp934,protein_coding
ENSMUSG00000074867,630579,Zfp808,protein_coding
ENSMUSG00000074870,117066,Cts3,protein_coding
ENSMUSG00000074871,64139,Ctsm,protein_coding
ENSMUSG00000074872,381418,Ctxn2,protein_coding
ENSMUSG00000074874,13025,Ctla2b,protein_coding
ENSMUSG00000074881,17147,Mageb3,protein_coding
ENSMUSG00000074882,433247,Cyp2c68,protein_coding
ENSMUSG00000074884,378702,Serf2,protein_coding
ENSMUSG00000074885,100038494,Gm10782,lncRNA
ENSMUSG00000074886,26385,Grk6,protein_coding
ENSMUSG00000074887,100170401,EU599041,lncRNA
ENSMUSG00000074890,329504,Lcmt2,protein_coding
ENSMUSG00000074892,93961,B3galt5,protein_coding
ENSMUSG00000074895,218268,Eif4e1b,protein_coding
ENSMUSG00000074896,15959,Ifit3,protein_coding
ENSMUSG00000074899,640524,Sptbn5,protein_coding
ENSMUSG00000074909,240614,Ranbp6,protein_coding
ENSMUSG00000074912,100043609,Gm14207,lncRNA
ENSMUSG00000074913,329047,Gm815,protein_coding
ENSMUSG00000074916,72136,Chst14,protein_coding
ENSMUSG00000074918,100043272,Inafm2,protein_coding
ENSMUSG00000074919,100038479,Gm10787,lncRNA
ENSMUSG00000074923,214230,Pak6,protein_coding
ENSMUSG00000074925,72351,Ptar1,protein_coding
ENSMUSG00000074928,23927,Krtap14,protein_coding
ENSMUSG00000074934,23892,Grem1,protein_coding
ENSMUSG00000074939,213788,Chrm5,protein_coding
ENSMUSG00000074968,228432,Ano3,protein_coding
ENSMUSG00000074971,67606,Fibin,protein_coding
ENSMUSG00000074987,329480,Wt1os,lncRNA
ENSMUSG00000074991,328699,Gabrr3,protein_coding
ENSMUSG00000074994,99003,Qser1,protein_coding
ENSMUSG00000074997,241593,Pin1rt1,protein_coding
ENSMUSG00000075000,641340,Nrbf2,protein_coding
ENSMUSG00000075002,328695,Ftdc1,protein_coding
ENSMUSG00000075010,107350,AW112010,lncRNA
ENSMUSG00000075012,14221,Fjx1,protein_coding
ENSMUSG00000075023,381411,Accsl,protein_coding
ENSMUSG00000075025,100038525,Gm10804,lncRNA
ENSMUSG00000075027,433456,4631405J19Rik,lncRNA
ENSMUSG00000075028,100042784,Prdm11,protein_coding
ENSMUSG00000075031,319178,H2bc3,protein_coding
ENSMUSG00000075033,385658,Nxpe3,protein_coding
ENSMUSG00000075040,381410,Zfp408,protein_coding
ENSMUSG00000075042,73895,4930431P03Rik,lncRNA
ENSMUSG00000075044,236293,Slc22a29,protein_coding
ENSMUSG00000075046,74399,Duxf3,protein_coding
ENSMUSG00000075054,67008,Yae1d1,protein_coding
ENSMUSG00000075070,75722,4932412D23Rik,lncRNA
ENSMUSG00000075122,12519,Cd80,protein_coding
ENSMUSG00000075184,414125,F930017D23Rik,lncRNA
ENSMUSG00000075217,228151,Fads2b,protein_coding
ENSMUSG00000075224,241528,Lrrc55,protein_coding
ENSMUSG00000075225,75973,Ccdc162,protein_coding
ENSMUSG00000075227,29805,Znhit2,protein_coding
ENSMUSG00000075232,11702,Amd1,protein_coding
ENSMUSG00000075249,241516,Fsip2,protein_coding
ENSMUSG00000075254,77446,Heg1,protein_coding
ENSMUSG00000075256,228094,Cerkl,protein_coding
ENSMUSG00000075265,675921,Tnk2os,lncRNA
ENSMUSG00000075266,66311,Cenpw,protein_coding
ENSMUSG00000075267,381375,Pjvk,protein_coding
ENSMUSG00000075269,328660,Bex6,protein_coding
ENSMUSG00000075270,241489,Pde11a,protein_coding
ENSMUSG00000075284,215280,Wipf1,protein_coding
ENSMUSG00000075286,328657,Gm1968,lncRNA
ENSMUSG00000075289,107239,Carns1,protein_coding
ENSMUSG00000075296,621603,Aldh3b2,protein_coding
ENSMUSG00000075297,667281,H60b,protein_coding
ENSMUSG00000075302,66748,Erich2,protein_coding
ENSMUSG00000075304,64406,Sp5,protein_coding
ENSMUSG00000075307,228003,Klhl41,protein_coding
ENSMUSG00000075316,20274,Scn9a,protein_coding
ENSMUSG00000075318,110876,Scn2a,protein_coding
ENSMUSG00000075324,60344,Fign,protein_coding
ENSMUSG00000075325,100038493,Gm13582,lncRNA
ENSMUSG00000075327,381990,Zbtb2,protein_coding
ENSMUSG00000075334,67874,Rprm,protein_coding
ENSMUSG00000075335,619305,4930588K23Rik,lncRNA
ENSMUSG00000075370,16136,Igll1,protein_coding
ENSMUSG00000075376,319817,Rc3h2,protein_coding
ENSMUSG00000075394,15423,Hoxc4,protein_coding
ENSMUSG00000075402,77055,Krt76,protein_coding
ENSMUSG00000075408,77717,Smim41,protein_coding
ENSMUSG00000075410,100038570,Prcd,protein_coding
ENSMUSG00000075415,14269,Fnbp1,protein_coding
ENSMUSG00000075419,227697,Dolk,protein_coding
ENSMUSG00000075420,68528,Smim6,protein_coding
ENSMUSG00000075437,100038732,Gm11681,lncRNA
ENSMUSG00000075463,105245866,4930594M22Rik,lncRNA
ENSMUSG00000075467,52838,Dnlz,protein_coding
ENSMUSG00000075470,380959,Alg10b,protein_coding
ENSMUSG00000075478,76965,Slitrk1,protein_coding
ENSMUSG00000075486,66200,Commd6,protein_coding
ENSMUSG00000075502,432879,Kbtbd6,protein_coding
ENSMUSG00000075510,66784,Fam187a,protein_coding
ENSMUSG00000075512,380920,Gm1587,lncRNA
ENSMUSG00000075514,433408,Gm13375,lncRNA
ENSMUSG00000075520,102635496,Malrd1,protein_coding
ENSMUSG00000075524,328573,4930407I10Rik,protein_coding
ENSMUSG00000075528,69684,Aarsd1,protein_coding
ENSMUSG00000075543,231903,Urad,protein_coding
ENSMUSG00000075549,628416,Gm6878,lncRNA
ENSMUSG00000075551,53973,Cyp3a41a,protein_coding
ENSMUSG00000075552,100041375,Cyp3a41b,protein_coding
ENSMUSG00000075553,432870,Gm5464,lncRNA
ENSMUSG00000075555,100041655,Gm10863,lncRNA
ENSMUSG00000075566,68768,Krtap4-6,protein_coding
ENSMUSG00000075567,629873,Krtap1-4,protein_coding
ENSMUSG00000075570,320864,Krt26,protein_coding
ENSMUSG00000075571,73670,Defb30,protein_coding
ENSMUSG00000075572,654458,Defb43,protein_coding
ENSMUSG00000075573,654465,Defb47,protein_coding
ENSMUSG00000075574,432867,Defb48,protein_coding
ENSMUSG00000075576,100037262,Gm12359,lncRNA
ENSMUSG00000075585,70744,6330403L08Rik,lncRNA
ENSMUSG00000075588,103889,Hoxb2,protein_coding
ENSMUSG00000075590,223649,Nrbp2,protein_coding
ENSMUSG00000075591,100303731,Gm10874,lncRNA
ENSMUSG00000075592,277154,Nynrin,protein_coding
ENSMUSG00000075593,330217,Gal3st4,protein_coding
ENSMUSG00000075595,268469,Zfp652,protein_coding
ENSMUSG00000075598,622486,Smok3c,protein_coding
ENSMUSG00000075599,545814,Smok3a,protein_coding
ENSMUSG00000075600,223642,Zc3h3,protein_coding
ENSMUSG00000075602,110454,Ly6a,protein_coding
ENSMUSG00000075604,110115,Cyp11b1,protein_coding
ENSMUSG00000075605,69462,Slurp2,protein_coding
ENSMUSG00000075610,544806,Tmem92,protein_coding
ENSMUSG00000075700,69227,Selenot,protein_coding
ENSMUSG00000075701,109815,Selenos,protein_coding
ENSMUSG00000075702,114679,Selenom,protein_coding
ENSMUSG00000075703,28042,Selenoi,protein_coding
ENSMUSG00000075704,26462,Txnrd2,protein_coding
ENSMUSG00000075705,27361,Msrb1,protein_coding
ENSMUSG00000075706,625249,Gpx4,protein_coding
ENSMUSG00000075707,107585,Dio3,protein_coding
ENSMUSG00000076430,210554,Hus1b,protein_coding
ENSMUSG00000076431,20677,Sox4,protein_coding
ENSMUSG00000076432,22630,Ywhaq,protein_coding
ENSMUSG00000076433,58251,Cep295nl,protein_coding
ENSMUSG00000076434,71856,Wfdc3,protein_coding
ENSMUSG00000076435,264895,Acsf2,protein_coding
ENSMUSG00000076436,64059,Oxct2a,protein_coding
ENSMUSG00000076437,72657,Selenoh,protein_coding
ENSMUSG00000076438,353371,Oxct2b,protein_coding
ENSMUSG00000076439,17441,Mog,protein_coding
ENSMUSG00000076441,11898,Ass1,protein_coding
ENSMUSG00000077450,19326,Rab11b,protein_coding
ENSMUSG00000078127,105511,Fam170b,protein_coding
ENSMUSG00000078129,70362,Actl10,protein_coding
ENSMUSG00000078131,435273,Krtap1-3,protein_coding
ENSMUSG00000078137,383787,Ankrd63,protein_coding
ENSMUSG00000078139,432732,AK157302,protein_coding
ENSMUSG00000078143,115486898,Gm17344,lncRNA
ENSMUSG00000078144,69543,Capns2,protein_coding
ENSMUSG00000078153,621823,Psme2b,protein_coding
ENSMUSG00000078157,216622,Fem1al,protein_coding
ENSMUSG00000078161,209601,Erich3,protein_coding
ENSMUSG00000078173,57275,Lenep,protein_coding
ENSMUSG00000078179,71300,Rnf148,protein_coding
ENSMUSG00000078185,12663,Chml,protein_coding
ENSMUSG00000078190,474332,Dnm3os,lncRNA
ENSMUSG00000078201,227615,Tmem203,protein_coding
ENSMUSG00000078202,67122,Nrarp,protein_coding
ENSMUSG00000078206,100042782,Fthl17d,protein_coding
ENSMUSG00000078208,434726,Fthl17b,protein_coding
ENSMUSG00000078213,100042254,Btbd35f4,protein_coding
ENSMUSG00000078218,100042168,Btbd35f3,protein_coding
ENSMUSG00000078234,242721,Klhdc7a,protein_coding
ENSMUSG00000078235,625638,Fam43b,protein_coding
ENSMUSG00000078247,104103,Airn,lncRNA
ENSMUSG00000078249,111241,Hmga1b,protein_coding
ENSMUSG00000078252,77914,Krtap17-1,protein_coding
ENSMUSG00000078253,100504183,Krtap16-1,protein_coding
ENSMUSG00000078254,100462664,Krtap29-1,protein_coding
ENSMUSG00000078255,435286,Krtap9-5,protein_coding
ENSMUSG00000078262,665998,Krtap4-9,protein_coding
ENSMUSG00000078280,630845,Tas2r122,protein_coding
ENSMUSG00000078302,15229,Foxd1,protein_coding
ENSMUSG00000078307,330941,AI593442,protein_coding
ENSMUSG00000078315,70864,Fam47c,protein_coding
ENSMUSG00000078317,14070,F8a,protein_coding
ENSMUSG00000078320,637093,Tex13c1,protein_coding
ENSMUSG00000078324,100040732,Btbd35f14,protein_coding
ENSMUSG00000078346,385328,H2al1n,protein_coding
ENSMUSG00000078348,66125,Sf3b5,protein_coding
ENSMUSG00000078349,100382,AW011738,lncRNA
ENSMUSG00000078350,68859,Smim1,protein_coding
ENSMUSG00000078354,15965,Ifna2,protein_coding
ENSMUSG00000078355,230398,Ifna16,protein_coding
ENSMUSG00000078365,17451,Mos,protein_coding
ENSMUSG00000078427,66118,Sarnp,protein_coding
ENSMUSG00000078429,52468,Ctdsp2,protein_coding
ENSMUSG00000078435,216177,AU041133,protein_coding
ENSMUSG00000078439,72273,Smim24,protein_coding
ENSMUSG00000078440,102115,Dohh,protein_coding
ENSMUSG00000078444,100169878,Gm10941,lncRNA
ENSMUSG00000078451,73075,Ppil6,protein_coding
ENSMUSG00000078452,56554,Raet1d,protein_coding
ENSMUSG00000078453,73112,Abracl,protein_coding
ENSMUSG00000078485,231002,Plekhn1,protein_coding
ENSMUSG00000078486,74183,Perm1,protein_coding
ENSMUSG00000078487,242805,Ankrd65,protein_coding
ENSMUSG00000078490,544678,Cfap74,protein_coding
ENSMUSG00000078491,105704528,Gm13090,protein_coding
ENSMUSG00000078492,73348,1700045H11Rik,lncRNA
ENSMUSG00000078495,100041677,Zfp984,protein_coding
ENSMUSG00000078496,195531,Zfp982,protein_coding
ENSMUSG00000078497,108168963,Zfp978,protein_coding
ENSMUSG00000078498,115489950,Zfp988,protein_coding
ENSMUSG00000078502,433801,Zfp268,protein_coding
ENSMUSG00000078503,101056073,Zfp990,protein_coding
ENSMUSG00000078504,329993,Aadacl4fm5,protein_coding
ENSMUSG00000078505,230890,Aadacl4fm4,protein_coding
ENSMUSG00000078506,627085,Aadacl4fm2,protein_coding
ENSMUSG00000078507,230883,Aadacl3,protein_coding
ENSMUSG00000078508,626995,Pramel30,protein_coding
ENSMUSG00000078509,626943,Pramel14,protein_coding
ENSMUSG00000078510,626922,Pramel28,protein_coding
ENSMUSG00000078511,329984,Pramel16,protein_coding
ENSMUSG00000078512,195555,Pramel11,protein_coding
ENSMUSG00000078513,277668,Pramel22,protein_coding
ENSMUSG00000078515,68817,Ddi2,protein_coding
ENSMUSG00000078517,230866,Emc1,protein_coding
ENSMUSG00000078518,105734733,Gm13030,protein_coding
ENSMUSG00000078520,242711,Cela3a,protein_coding
ENSMUSG00000078521,69885,Aunip,protein_coding
ENSMUSG00000078532,67149,Nkain1,protein_coding
ENSMUSG00000078546,70081,Zfp995,protein_coding
ENSMUSG00000078552,100504491,Dcdc2b,protein_coding
ENSMUSG00000078554,68233,Fam229a,protein_coding
ENSMUSG00000078566,12176,Bnip3,protein_coding
ENSMUSG00000078570,68920,1110065P20Rik,protein_coding
ENSMUSG00000078572,208501,Ndufaf8,protein_coding
ENSMUSG00000078575,666927,Gm12887,protein_coding
ENSMUSG00000078576,666921,Gm12886,protein_coding
ENSMUSG00000078577,69469,Tmco2,protein_coding
ENSMUSG00000078578,66105,Ube2d3,protein_coding
ENSMUSG00000078584,230696,AU022252,protein_coding
ENSMUSG00000078588,381546,Ccdc24,protein_coding
ENSMUSG00000078591,628779,Hs3st4,protein_coding
ENSMUSG00000078593,67323,P3r3urf,protein_coding
ENSMUSG00000078597,13118,Cyp4a12b,protein_coding
ENSMUSG00000078598,242627,Skint5,protein_coding
ENSMUSG00000078599,639774,Skint8,protein_coding
ENSMUSG00000078600,73536,1700092K14Rik,lncRNA
ENSMUSG00000078605,268498,E030025P04Rik,protein_coding
ENSMUSG00000078606,100042856,Gvin2,protein_coding
ENSMUSG00000078607,69066,1810010H24Rik,protein_coding
ENSMUSG00000078611,100503879,Gm5901,protein_coding
ENSMUSG00000078612,242594,Fyb2,protein_coding
ENSMUSG00000078616,434219,Trim30c,protein_coding
ENSMUSG00000078618,71650,4930456L15Rik,lncRNA
ENSMUSG00000078619,83796,Smarcd2,protein_coding
ENSMUSG00000078621,436003,Hbb-bh2,protein_coding
ENSMUSG00000078622,67163,Ccdc47,protein_coding
ENSMUSG00000078626,115489970,Gm12790,protein_coding
ENSMUSG00000078627,632687,Marchf10,protein_coding
ENSMUSG00000078630,791260,Tomt,protein_coding
ENSMUSG00000078632,237954,Lrrc37a,protein_coding
ENSMUSG00000078639,620779,Gm12695,protein_coding
ENSMUSG00000078640,100040792,Gm11627,protein_coding
ENSMUSG00000078648,102634389,Gm17546,lncRNA
ENSMUSG00000078651,237940,Aoc2,protein_coding
ENSMUSG00000078652,19192,Psme3,protein_coding
ENSMUSG00000078653,68107,Cntd1,protein_coding
ENSMUSG00000078656,28084,Vps25,protein_coding
ENSMUSG00000078657,381457,Crnn,protein_coding
ENSMUSG00000078664,20755,Sprr2a1,protein_coding
ENSMUSG00000078670,100038347,Fam174b,protein_coding
ENSMUSG00000078671,244059,Chd2,protein_coding
ENSMUSG00000078672,381530,Mup20,protein_coding
ENSMUSG00000078673,100189605,Mup19,protein_coding
ENSMUSG00000078674,100048884,Mup18,protein_coding
ENSMUSG00000078675,100039177,Mup16,protein_coding
ENSMUSG00000078676,192160,Casc3,protein_coding
ENSMUSG00000078680,100039008,Mup10,protein_coding
ENSMUSG00000078681,68634,Tm2d3,protein_coding
ENSMUSG00000078683,17840,Mup1,protein_coding
ENSMUSG00000078686,100038948,Mup9,protein_coding
ENSMUSG00000078687,100041687,Mup8,protein_coding
ENSMUSG00000078688,17841,Mup2,protein_coding
ENSMUSG00000078689,620807,Mup6,protein_coding
ENSMUSG00000078695,217149,Cisd3,protein_coding
ENSMUSG00000078698,233222,Mrgpra3,protein_coding
ENSMUSG00000078700,319371,D030028A08Rik,lncRNA
ENSMUSG00000078713,68512,Tomm5,protein_coding
ENSMUSG00000078716,242409,Tmem8b,protein_coding
ENSMUSG00000078719,100039672,Msmp,protein_coding
ENSMUSG00000078735,16158,Il11ra2,protein_coding
ENSMUSG00000078747,100041579,Gm20878,protein_coding
ENSMUSG00000078752,100043868,Scgb1b30,protein_coding
ENSMUSG00000078753,100043860,Scgb1b24,protein_coding
ENSMUSG00000078754,100043326,Scgb2b3,protein_coding
ENSMUSG00000078757,384589,Scgb1b29,protein_coding
ENSMUSG00000078759,626305,Scgb1b7,protein_coding
ENSMUSG00000078762,71909,Haus5,protein_coding
ENSMUSG00000078763,20555,Slfn1,protein_coding
ENSMUSG00000078765,233073,U2af1l4,protein_coding
ENSMUSG00000078768,72556,Zfp566,protein_coding
ENSMUSG00000078771,14017,Evi2a,protein_coding
ENSMUSG00000078773,623474,Rad54b,protein_coding
ENSMUSG00000078779,22717,Zfp59,protein_coding
ENSMUSG00000078780,381484,Gm5150,protein_coding
ENSMUSG00000078784,69126,Rbis,protein_coding
ENSMUSG00000078787,384724,Cyp2t4,protein_coding
ENSMUSG00000078789,116905,Dph1,protein_coding
ENSMUSG00000078794,629378,Dact3,protein_coding
ENSMUSG00000078795,101434,Ceacam15,protein_coding
ENSMUSG00000078796,666528,Zfp541,protein_coding
ENSMUSG00000078798,20859,Sult2a1,protein_coding
ENSMUSG00000078799,434264,Sult2a5,protein_coding
ENSMUSG00000078800,77684,Bsph2,protein_coding
ENSMUSG00000078808,81014,Vmn1r58,protein_coding
ENSMUSG00000078810,243816,Gp6,protein_coding
ENSMUSG00000078812,276770,Eif5a,protein_coding
ENSMUSG00000078813,69757,Leng1,protein_coding
ENSMUSG00000078815,54378,Cacng6,protein_coding
ENSMUSG00000078816,18752,Prkcg,protein_coding
ENSMUSG00000078817,378425,Nlrp12,protein_coding
ENSMUSG00000078838,102638016,Gm17382,lncRNA
ENSMUSG00000078853,16145,Igtp,protein_coding
ENSMUSG00000078861,353208,Zfp931,protein_coding
ENSMUSG00000078862,665211,Gm14326,protein_coding
ENSMUSG00000078864,626802,Gm14322,protein_coding
ENSMUSG00000078866,628308,Zfp970,protein_coding
ENSMUSG00000078867,668066,Gm14418,protein_coding
ENSMUSG00000078870,100043403,Gm14410,protein_coding
ENSMUSG00000078875,627901,Gm14419,protein_coding
ENSMUSG00000078877,100039123,Gm14295,protein_coding
ENSMUSG00000078878,100043387,Gm14305,protein_coding
ENSMUSG00000078879,545490,Zfp973,protein_coding
ENSMUSG00000078880,100043381,Gm14308,protein_coding
ENSMUSG00000078881,668039,Gm14434,protein_coding
ENSMUSG00000078886,100039060,Gm2026,protein_coding
ENSMUSG00000078887,626832,Gm6710,protein_coding
ENSMUSG00000078889,13999,Gm14288,protein_coding
ENSMUSG00000078894,100504263,2210418O10Rik,protein_coding
ENSMUSG00000078896,100503949,Zfp965,protein_coding
ENSMUSG00000078897,100043915,Gm4724,protein_coding
ENSMUSG00000078898,100043914,Zfp968,protein_coding
ENSMUSG00000078899,102633156,Gm4631,protein_coding
ENSMUSG00000078903,665001,Gm14391,protein_coding
ENSMUSG00000078905,664987,Gm14393,protein_coding
ENSMUSG00000078906,105244402,Gm14444,protein_coding
ENSMUSG00000078907,545136,Fam186b,protein_coding
ENSMUSG00000078908,270096,Mon1b,protein_coding
ENSMUSG00000078919,13480,Dpm1,protein_coding
ENSMUSG00000078920,15953,Ifi47,protein_coding
ENSMUSG00000078921,100039796,Tgtp2,protein_coding
ENSMUSG00000078922,21822,Tgtp1,protein_coding
ENSMUSG00000078923,66589,Ube2v1,protein_coding
ENSMUSG00000078925,402773,D030018L15Rik,lncRNA
ENSMUSG00000078926,238896,Cdc20b,protein_coding
ENSMUSG00000078931,68023,Pdf,protein_coding
ENSMUSG00000078934,77908,Pate13,protein_coding
ENSMUSG00000078935,72211,1700025C18Rik,protein_coding
ENSMUSG00000078937,12895,Cpt1b,protein_coding
ENSMUSG00000078938,75459,Syce3,protein_coding
ENSMUSG00000078940,629761,Wfdc11,protein_coding
ENSMUSG00000078941,102216272,Ak6,protein_coding
ENSMUSG00000078942,17952,Naip6,protein_coding
ENSMUSG00000078945,17948,Naip2,protein_coding
ENSMUSG00000078949,100043899,R3hdml,protein_coding
ENSMUSG00000078954,73167,Arhgap8,protein_coding
ENSMUSG00000078957,73399,1700060C20Rik,lncRNA
ENSMUSG00000078958,435376,Atp6ap1l,protein_coding
ENSMUSG00000078962,237694,4932414J04Rik,lncRNA
ENSMUSG00000078963,66255,Hsbp1l1,protein_coding
ENSMUSG00000078964,382044,Ces1b,protein_coding
ENSMUSG00000078970,103784,Dnaaf10,protein_coding
ENSMUSG00000078974,20335,Sec61g,protein_coding
ENSMUSG00000078994,72807,Zfp429,protein_coding
ENSMUSG00000078995,408065,Zfp456,protein_coding
ENSMUSG00000078998,545477,Bpifa6,protein_coding
ENSMUSG00000079003,666704,Samd1,protein_coding
ENSMUSG00000079005,381390,Gm14147,protein_coding
ENSMUSG00000079006,433486,Gm14151,protein_coding
ENSMUSG00000079007,27380,Tcl1b4,protein_coding
ENSMUSG00000079012,20717,Serpina3m,protein_coding
ENSMUSG00000079013,238395,Serpina3j,protein_coding
ENSMUSG00000079014,628900,Serpina3i,protein_coding
ENSMUSG00000079015,20702,Serpina1c,protein_coding
ENSMUSG00000079017,76933,Ifi27l2a,protein_coding
ENSMUSG00000079018,17067,Ly6c1,protein_coding
ENSMUSG00000079019,16336,Insl3,protein_coding
ENSMUSG00000079020,106068,Slc45a4,protein_coding
ENSMUSG00000079022,69700,Col22a1,protein_coding
ENSMUSG00000079025,83492,Gsdmc,protein_coding
ENSMUSG00000079029,435337,Eif1ad7,protein_coding
